full_name,host_type,language,stars,description
mastermind1981/spring-content,GitHub,Java,0,"Cloud-Native Headless Content Management Services (CMS) for Spring.  Integrates with Spring Data, Spring Data REST and Apache Solr"
pwodarczyk/registeredreviews,GitHub,Ruby,0,
Falindir/AMAPVox,GitHub,Java,0,
Divyang-Golaviya/PdfTest,GitHub,Java,0,
PunKeel/DocBleach,GitHub,Java,0,":shower: Sanitising your documents, one threat at a time."
pradeepxpankaj/BillMortem,GitHub,Java,0,
adamretter/kuberam,GitHub,Java,0,
pedam91/Ebook-repository,GitHub,Java,0,
iKnowEngineering/ErpBackEnd,GitHub,Java,0,
CS3219/CS3219Assignment,GitHub,Java,0,CV Analyser
dotwebstack/api,GitHub,Java,0,The datalayer and API of dotwebstack
ARC-code/rdf-indexer,GitHub,Java,0,A Java app that indexes the RDF files into the solr index. It also handles text and does some testing of the RDF objects and the solr index.
yongchuangtianya/chp-loan,GitHub,Java,0,
sachidanandpc/HelloWorld,GitHub,Batchfile,0,Test Git Repository
bunjlabs/pjdoc,GitHub,Java,0,PDF generating library builded on top of pdfbox
xcj01010203/play,GitHub,Java,0,
lojones/ParseRbcVisaPdfs,GitHub,Java,0,"Parse PDFs, in this case specifically parse RBC Visa statement PDFs"
PiLiGRiM18/teasy,GitHub,Java,0,Test easy with Teasy - UI automation testing framework
RockScript/service-example-pdf,GitHub,Java,0,Example service that generates PDF documents
mostafiz2010/FilePassword-Protect-Recognition,GitHub,Java,0,Check file is password protect or not also some test case
fozersahin/translatorProject,GitHub,Java,0,Java Swing Project
kavai77/pdfbox-graphics2d,GitHub,Java,0,Graphics2D Bridge for pdfbox
robinkanters/flashcards,GitHub,,0,
SACTAN/DeviceForm,GitHub,Java,0,
darkstone/state-alerts,GitHub,JavaScript,0,"Get email alerts whenever a certain keyword is used in publications from set of state institutions - government, parliament, agencies, etc."
topchyalexey/stubs,GitHub,Java,0,
golonzovsky/paper-reader,GitHub,Java,0,
trenbrow/TManage,GitHub,Java,0,
Rahul-20/IOCLAutomation,GitHub,,0,IoclAutomation
onskrimi/dss-4.5.0,GitHub,Java,0,dss-pfe
blysin/springboot_demo,GitHub,Java,0,spring boot 的demo，分了几个模块
corubolo/fab4browser,GitHub,Java,0,Automatically exported from code.google.com/p/fab4browser
split-n/IpaTestCollect,GitHub,Java,0,
karmaobserver/E-book_repository,GitHub,Java,0,E-book repository
NikolauUB/ArcadiaWebProject,GitHub,Java,0,
tharangobi/Zautomate,GitHub,Batchfile,0,Framework
paultopia/batesstamp,GitHub,Java,0,
anilpank/effy,GitHub,Java,0,Java IO Utility library
StevenLOL/question-classifier,GitHub,JavaScript,0,Thesis
hacidoganilbars/eeCalismalarim,GitHub,Java,0,
levieilfabien/TAG_TST,GitHub,Java,0,
konikvranik/jidelak,GitHub,Java,0,:fork_and_knife:
Talend/syncope,GitHub,Java,0,Mirror of Apache Syncope
pradoo/innowake,GitHub,Java,0,Parser for text and pdf files
namkyu/test_project,GitHub,Java,0,테스트 코드 작성 프로젝트
zhou533/PDFSpider,GitHub,Java,0,PDFSpider for SCIPublish
champillon/soda-etax,GitHub,,0,
hemachandraraok/TestAutomationFramework,GitHub,Java,0,This is a test automation framework allowing users to create tests using Cucumber-JVM
lihang1870719/ThumbNail,GitHub,Java,0,A Project For Pdf's ThumbNail
SeelabFhdo/SmarthomeLabeler,GitHub,Java,0,
pmalhotra-iiinfo/axe508-example,GitHub,JavaScript,0,
kostya1978/upbillpay,GitHub,Java,0,
kavai77/mbkatalogus,GitHub,Java,0,
wuxincheng/wuxincheng-util,GitHub,Java,0,
akkierande/pdf-services,GitHub,PHP,0,Automatically exported from code.google.com/p/pdf-services
rajeshreddyrapolu/maventest,GitHub,Java,0,maventest
cardozogp/douExplorer,GitHub,Java,0,Swing e linha de comando para obter DOUs
ec-everest/semantic-enrichment-service,GitHub,Java,0,
maksimu/irs-w9-form-generator,GitHub,Java,0,IRS W9 Form Generator
SebastianoPistore/yacy_search_server,GitHub,Java,0,This is the YaCy Search Engine application and the main git repository for http://yacy.net
jong03/razeSearch,GitHub,Java,0,
ivankoi/playground,GitHub,Java,0,
mlyly/mlyly-test-pdfbox,GitHub,Java,0,Testing apache PDFBox a little
ricardorobson/EngineSearch,GitHub,Java,0,
anandsudhir/pdfassert,GitHub,Java,0,PDFAssert is a Java utility for comparing PDF documents
zvanuum/shelter-pdf-parser,GitHub,Java,0,
IzabelaPabich/Dyplom,GitHub,Java,0,Praca dyplomowa
NopponP/PdfAConvertor,GitHub,Java,0,
jkzzzr/AfterOffer,GitHub,HTML,0,收到offer以后，研究生生下来的时间做的工作，把以前的改好一点，如果有可能的话，就把之前的重复的去掉。保留这个了
statsbiblioteket/Pdf2Alto,GitHub,Java,0,Small tool to generate the Alto xml from a PDF. 
yurimalheiros/NewNox-Application,GitHub,Java,0,
GilbertGiesbert/JavaPlay,GitHub,Java,0,
shajisnair/PDFFormCreate,GitHub,Java,0,PDFFormCreation Sample
kevinavira/Pdf-Box-apache---java,GitHub,Java,0,Apache use PdfBox with java
sihai/util,GitHub,,0,util
ToruVita/pdfile,GitHub,Java,0,
mmatecki/pdfboxperformance,GitHub,Java,0,
CDSP/sally,GitHub,Java,0,digitisation control utility (PDF/A-1b) / utilitaire de contrôle de numérisation (PDF/A-1b)
howserlx/uxs-core,GitHub,Java,0,Utilerias y recursos de programación en java
yanqiangmiffy/java-pdf-table,GitHub,Java,0,使用pdfbox处理pdf文档
HighTML/scan-man-web,GitHub,Java,0,"A quick and simple web-based Scan Manager, categorize and labels your scans and store them in a file-based Document Management system."
Prabhakaran22/market,GitHub,Java,0,
fuzhaohui200/common,GitHub,Java,0,
boy12371/module-util,GitHub,Java,0,
AlxGDev/AIC15,GitHub,Java,0,service cotainer composition using docker for the AIC course of TU vienna
flying3615/Get500Fast,GitHub,Java,0,get the 500 fastest companies from report
pheidotting/symplex,GitHub,Java,0,
cristiansen12/Jobs-Matcher-SOA-Version,GitHub,Java,0,
joshua-johnson/wedding,GitHub,Groovy,0,organise a wedding
kelvinBen/ToolKit,GitHub,Java,0,工具集
edf-x/edf-service,GitHub,Java,0,edf后端java服务
PivarnikovaM/invoiceSystem,GitHub,Java,0,
Zhassulan/lpd,GitHub,Java,0,"Line printer daemon, prints to physical printer and parsing PostScript stream to PDF->HTML/JPG"
Timtg/taveo-server,GitHub,Java,0,
SavanK/ResearchPaperInfoRetriever,GitHub,HTML,0,Extract and match author's email and affiliation. Extract funding and project artifacts.
DooWhop/Various-Frameworks,GitHub,Java,0,demos of Various Frameworks
renanuness/Tax-Manager,GitHub,Java,0,
dcorteztec/topSis,GitHub,JavaScript,0,
gquartey/ScheduleGenerator,GitHub,Java,0,
YangZongze/ConverterServer,GitHub,Java,0,
TheKalaamLabs/kalyan-bigdata-realtime-projects,GitHub,Java,0,Big Data Real Time Projects
samdahal/meropos,GitHub,Java,0,
nishant-neo/crawlerapp,GitHub,Java,0,A web crawler in Java
jroovers/PTS4-WebTraining,GitHub,Java,0,
LangChris/offline,GitHub,Java,0,
PascalHelmerich/Einsatzinfo,GitHub,Java,0,
ssgjgroup/ssgjw,GitHub,,0,
sookinoby/reporting,GitHub,Java,0,pdf-generation using spring rest 
xwintop/xJavaFxTool-spring,GitHub,Java,0,基于JavaFx和SpringBoot搭建的实用小工具集合，方便开发过程中的代码编写与调试，想学习javaFx的同学可以参考参考。
lufaxin/blog,GitHub,JavaScript,0,
arghajit/CVanalyzer,GitHub,JavaScript,0,Demo Purpose
mkarakaya/documentRecommender,GitHub,Java,0,Document recommender hackathon project with services based on jtopia
toku87/ticket-reservation-app,GitHub,Java,0,
nhatnh20ci/Covesta,GitHub,Java,0,
gayatrid/homebudget,GitHub,Java,0,home budget
mjahn2/cat-boot,GitHub,Java,0,CAT-Boot: A set of libraries on top of the famous and fabolous Spring Boot
drsmachado01/edocs,GitHub,Java,0,Desenvolvimento do TCC para graduação em sistemas de informação - IEL
wangshuaibo123/BI,GitHub,Java,0,
developer-guy/search-pdf-apache-lucene,GitHub,Java,0,This project is example on apache lucene search engine to find key inside a pdf file .
ifqthenp/Java-NLP-examples,GitHub,Java,0,Java Natural Language Processing Techniques
rafal-slowik/CheckoutKata,GitHub,Java,0,
jimstack/StatementParser,GitHub,Java,0,
RameshChatty/Bank-Service-New,GitHub,,0,
franzemil/proyecto_ait,GitHub,Java,0,
ETDA/PDFSigningAndTimestamp,GitHub,Java,0,Simple example project for PDF signing and timstamping
samhw/platform-atom-collection-builder,GitHub,Java,0,
handywings/tutorial_hdw,GitHub,JavaScript,0,
JavaTool/PDFHelper,GitHub,Java,0,
marwin-accendgroup/xdma5,GitHub,Java,0,
valli1/rest,GitHub,Java,0,
matwoosh/Frazeusz,GitHub,Java,0,Simple java application which allows user to search the specified website for the presence od defined phrases
danilo-delbusso/alpaca,GitHub,Java,0,An NLP Learning Companion
singnikhil/CloudHSM,GitHub,Java,0,CloudHSM JCE Code
mertakdut/App-Engine-Standard-Java-Template,GitHub,Java,0,
plummb/java-examples,GitHub,Java,0,
nemanjatomanovic/ServisSpringCRM,GitHub,,0,
nemanjatomanovic/SpringServisCRM,GitHub,Java,0,
plarentih/repairBugsJar,GitHub,Java,0,
hatemyselfandyouall/specalTask,GitHub,Java,0,自测试用系统
hatemyselfandyouall/test_1,GitHub,CSS,0,
hatemyselfandyouall/ssmTest,GitHub,CSS,0,
rodrigowall/epub,GitHub,,0,
anningxx/src,GitHub,HTML,0,
tongzhou01/wx-ssm-demo,GitHub,Java,0,简单SSM框架
thecoder2220/EntretienProJava9,GitHub,Java,0,
amanbansalnz/budget-manager-svc,GitHub,Java,0,
zhc945189/saiqi_psi,GitHub,JavaScript,0,
woshizhoutong/Beau,GitHub,JavaScript,0,hobby I am working on
WenTao-Love/html2image,GitHub,Java,0,html2image待完善
Nnadozie/MergePdfs,GitHub,Java,0,
nataliafalek/cinema-booking-system,GitHub,Java,0,
maksimsarychau/carina,GitHub,Java,0,Carina automation framework http://qaprosoft.github.io/carina
liangyangtao/crawler,GitHub,Java,0,
enhall/kache_java,GitHub,HTML,0,
cmlozanos/java,GitHub,Java,0,Java Projects and other Resources
chhayvandy/TimeSheetX10,GitHub,JavaScript,0,
ashu3011/gupt,GitHub,Java,0,An algorithm to hide information over the web
cioionut/cioeye,GitHub,Java,0,
junqfisica/JavaTests,GitHub,,0,Used for test cases.
kissicechu/java-wkhtmltopdf-wrapper,GitHub,Java,0,A Java wrapper for wkhtmltopdf
jungjuseong/PaperBooster,GitHub,Java,0,
athieriot/pdf-box-example,GitHub,Java,0,A simple example to see how Apache PDFBox handle PDF text extraction
machineswift/machine-java,GitHub,Java,0,
github-harish/optical-code-processor,GitHub,Java,0,
nallen01/division-selector-server,GitHub,Java,0,Server for Division Selector
nantiandeai/springbootdemo,GitHub,Java,0,spring demo
EDS-APHP/SparkPdfExtractor,GitHub,Java,0,A way to distribute pdf to text extractions over spark and pdfbox
shr123456/shr-modules,GitHub,JavaScript,0,V1.0.0版本主要通过maven模块化的ssh项目。
TheFeffe/verifyIT,GitHub,Kotlin,0,A script to convert fortnox verificationlist to a collection of PDFs.
JitenderChahar/PDF-GENERATORS,GitHub,Java,0,Repo containing POC for various PDF generators in Java
arc279/pdfbox-server,GitHub,Groovy,0,
vkhushalani/ERWAT_LR_JAVA,GitHub,Java,0,Java Services (middleware) for ERWAT labor relations App
samhw/externalLinks,GitHub,Java,0,
ZhukovAN/ECLIPSE.JAVA,GitHub,JavaScript,0,
OlgaKulikova/PDFProfile,GitHub,Java,0,
desperateCoder/PdfConcat,GitHub,Java,0,
bohai-dev/wenjuan,GitHub,Java,0,问卷
HastingsYoung/PDFRetriever,GitHub,Java,0,
NoxAG/NewNox-PoT,GitHub,Java,0,Proof of Technology: To verify that we can read and manipulate PDF files
vaellys/ist-es,GitHub,Java,0,
cedricms/pdfbox-test,GitHub,Java,0,
anilkumar1206/Anil-Practice,GitHub,Java,0,
gaetanfavrau/pizzeria-console-objet,GitHub,Java,0,
DjamelAM/pizza3,GitHub,Java,0,
satyadipon/testFramework,GitHub,Java,0,
dnjiao/wire-detail,GitHub,Java,0,
UTCN-SoftwareDesignLab/assignment-3-carina0sirbu,GitHub,Java,0,assignment-3-carina0sirbu created by GitHub Classroom
UTCN-SoftwareDesignLab/assignment-2-carina0sirbu,GitHub,Java,0,assignment-2-carina0sirbu created by GitHub Classroom
UTCN-SoftwareDesignLab/assignment-3-istvan-stv-nagy,GitHub,Java,0,assignment-3-istvan-stv-nagy created by GitHub Classroom
zemlyakov/exist-db-pdf-utils,GitHub,Java,0,Java module for eXist database with PDF rotate and merge functions
yangfeiran/docdive,GitHub,JavaScript,0,
ssabbarw/QuestionMakerJAVA,GitHub,Java,0,
ssabbarw/PaperCreater,GitHub,Java,0,
mkrout/gatein-portal,GitHub,Java,0,
ViacheslavSamsonov/TextToWords,GitHub,Java,0,
hok021/hok-sail,GitHub,JavaScript,0,Some experience accumulated during voyage
adghb/java-test,GitHub,JavaScript,0,
dawudr/alfresco-java-content-model,GitHub,Java,0,Alfresco content model for Reporting Node triggers and webscripts for GSA feeder AMP project built in Java
UFR27/miage-diploma-students,GitHub,Java,0,This repository contains the pedogical code for the DEVT0OL module regading MIAGE diploma generation
UFR27/diploma-app,GitHub,Java,0,
760515805/mytool,GitHub,Java,0,我的工具网站
rhindonltd/reports,GitHub,HTML,0,
jee-instruct/xlickr,GitHub,Java,0,xlickr app
0112ex121004/SeleniumJavaCourse,GitHub,HTML,0,
ropili19/pdftoqr,GitHub,JavaScript,0,
DV-Search/DV-crawler,GitLab,,0,
STIW3054-A181/RepoLim,GitHub,Java,0,Real TIme Project
AdryanIoan/eGov,GitHub,CSS,0,
maxcar1/maxcar,GitHub,Java,0,
naz1719/GitHubJobsAPITesting,GitHub,Java,0,
BeastMouth/file,GitHub,Java,0,SpringCloud file upload
BeastMouth/seeu,GitHub,Java,0,代码比较乱，作为备份
plentymarkets/plentyBase-plugin-dependencies,GitHub,Java,0,Dependencies for each plugin
angelocapone1980/myproject_pdf,GitHub,Java,0,
Feridum/goQuizIt_backend,GitHub,Java,0,
designhata/auto-compliance,GitHub,Java,0,
ticomWebcomic/ImpresionPdf,GitLab,,0,Envia el documento indicado a la impresora
ticomWebcomic/PrintiText,GitLab,,0,Un ejemplo de como enviar un Pdf generado en iText directo a la impresora
Raresmldvn/SD_project,GitHub,Java,0,
datrueonejay/ReportsWorkbench,GitHub,TeX,0,
Sergiu221/Project,GitHub,Java,0,Acest proiect este pentru finalizarea studiilor.
emecas/assertj-poc,GitLab,,0,
bacali95/EmailExtractor,GitHub,Java,0,Email addresses extractor.
MaJoK/pdf-overlayer,GitLab,,0,
nicobi83/items,GitHub,JavaScript,0,
ticomWebcomic/ImpresionInmediata,GitLab,,0,Como mandar un documento a la impresora SIN mostrar el dialogo de impresion
sombrero-network/omega,GitHub,Java,0,Extension to omega blockchain provided by sombrero.network
vtssogari/SimpleOCR,GitHub,Java,0,
petterreinholdtsen/noark-xmp,GitLab,,0,How to extract Noark 5 metadata and embed it in a PDF-document.
ShockNode/cookbook-java,GitHub,Java,0,various implementations of popular java libraries
dun74fr/nwtpdfanalyser,GitHub,HTML,0,
divya2003/ETMAutomationFramework,GitHub,Java,0,
zhanggangs/PrintServer,GitHub,JavaScript,0,
zhanggangs/PrintDemo,GitHub,Java,0,通过浏览器websocket连接本地运行程序进行打印
bit-star/bondVote,GitHub,Java,0,
bit-star/ppt-to-html,GitHub,Java,0,"PPT，PDF, 包含图片的压缩包 转至web 页面，支持钉钉容器个人签名水印。"
bit-star/invoice,GitHub,Java,0,
TIACgroup/BE-OPEN,GitHub,Java,0,
xjtushilei/file_index,GitHub,JavaScript,0,pdf word等乱七八糟的文件的索引
InovareTI/mstp,GitHub,JavaScript,0,Managed Service Telecom Plataform
gcorreageek/gromero,GitHub,JavaScript,0,Proyectos web para gromero
ednonufix/indexador,GitHub,Java,0,Indexa documentos de un sitio y los envia a un motor de búsqueda SOLR
lihy96/THUSearch,GitHub,HTML,0,
cardozogp/douExplorer,GitLab,,0,Swing e linha de comando para obter DOUs
mrisney/mvar-pdf,GitHub,Java,0,PDF Merge REST utility
mrisney/pdf-merge,GitHub,Java,0,SpringBoot REST Service to merge MVAR PDF files
blackawa/examples,GitHub,JavaScript,0,Example source code for my technical posts
arshad3m/emotor55,GitHub,HTML,0,
MarylineChen/extractor-MC,GitHub,Java,0,
haymaicc/testJava,GitHub,Java,0,测试java基本特性等
baitcenter/Corendon-LostLuggage,GitHub,,0,Java Application for automating the proces of retrieving lost luggages for the dutch airline company Corendon.
divDiff/omp.reports,GitHub,Java,0,This project contains code that generates financial reports for the Orthodox Mission in Pakistan
disvenk/daishaowen,GitHub,Java,0,
songcqs/ScreenFail,GitHub,HTML,0,
ranadiplodh/testautomationframework,GitHub,HTML,0,"TestAutomationFramework with cucumber, selenium, testNG, Extend Report API"
iamSantiagoL/POO,GitHub,HTML,0,Proyectos y trabajos de POO
vndkubi/sakai-12.4,GitHub,HTML,0,
terryz21/PDF-File-Merger,GitHub,Java,0,This is my personal project which is a simple desktop PDF file merger application written in Java.
meryathadt/test-jenkon-digitoll-services-dev,GitHub,Java,0,"Test for Jenkins & GitHub, etc."
OrthodoxCelts/Payroll-PDF-Reader-Test2,GitHub,Java,0,Test for PDf reader project
maxappdev/PDFProject,GitHub,Java,0,"Java project with Maven and Apache PDFBox. Creates PDF with the entered text and added image. Preview of the PDF file, modified dialog windows, file saving. "
wulinyun/spring-boot-jflow,GitHub,JavaScript,0,
sthorson1222/framework,GitHub,HTML,0,
PatrickPitts/Phylactory,GitHub,Java,0,"A collection of many tools useful for managing character and campaign notes for Dungeons and Dragons, 5th Edition"
gojkovicmilos/WebISproject,GitHub,Java,0,
JLJava19/uf2218V2,GitHub,Java,0,
Lebron97180/miage-diploma-students,GitHub,Java,0,This repository contains the pedogical code for the DEVTOL module regading MIAGE diploma generation
dpchandra/docker_sample,GitHub,Java,0,docker sample example
GWU-BMI/FactsFerret,GitHub,Java,0,
iracoon/FileUploader,GitHub,Java,0,
mknet/logicaldoc,GitHub,,0,
zhuoyue9527/springboot,GitHub,JavaScript,0,SpringbootWeb项目
hxy904389631/tobacco,GitHub,,0,
marcinp1994/eJobFinder,GitHub,Java,0,
YangX11/szgq,GitHub,,0,szgq
Raghda93/HotelDeals,GitHub,Java,0,
service-java/summer-cli-office,GitHub,Python,0,office文档预览与格式转换
AhKitt/252911-STIW3054-A182-A2,GitHub,Java,0,
wang1007152140/renren-security,GitHub,JavaScript,0,
senlinmu1008/spring-boot,GitHub,Java,0,SpringBoot项目系列
abdelrahman89/simpleReServer,GitHub,Java,0,Simple RE server
DanilaRazvan/OrderManagement,GitHub,Java,0,
GregsHuub/SplitEat,GitHub,CSS,0,Modern order Application
ytz3210/ocr,GitHub,Java,0,
ayingzkie/HISD3,GitHub,,0,
ihz46/proyectoPerros,GitHub,Java,0,proyecto de los perros
renJoseph/Angular-Projects,GitHub,Java,0,
hsn999/zipkin,GitHub,Java,0,zipkin demo
DoPain/Veto,GitHub,,0,
ajaxkulkarni/edofox-service,GitHub,Java,0,Java analytical service for Edofox
yassineazimani/Lexico,GitHub,Java,0,Indexation de fichiers
GerardLarwa/cinema-network,GitHub,Java,0,
Joghur/jInnie,GitHub,Java,0,java project for making simple invoices
prvn82/AllPracticeCode,GitHub,Java,0,
houhuacheng/caafc_institution,GitHub,Java,0,
kanthi84/Backend_Test_Challenge,GitHub,Java,0,Test project for freenow
viveksingh1992/CurrentWorking,GitHub,Java,0,
viveksingh1992/tdd-smoke-automation,GitHub,Java,0,
Nabins/Journal,GitHub,CSS,0,
lsarkisov/file_store,GitHub,JavaScript,0,"File store: upload files, parse html and save it in pdf file"
Vladyslav45/pharmacy_thesis,GitHub,Java,0,
ZiTongProject/zitong_demo_backend,GitHub,Java,0,zitong's demo backend
L3RY5/wassdap,GitHub,Java,0,
shawven/java-study,GitHub,Java,0,java test project
ana-db/supermercado,GitHub,Java,0,
